HeatOutputPercent,MixedAirTemp,OutdoorAirEnthalpyReference,SpacePressActive,SpaceRelativeHumidityActive,SpaceTemp,SupplyAirPress,SupplyAirTemp,SupplyAirTempSetpoint
100.0,62.5491,18.7934,0.0243,36.2937,68.5617,1.8707,53.9262,53.0
36.385,63.2871,18.5937,0.024,35.012,68.5617,1.9149,53.9262,53.0
100.0,62.189,18.4805,0.026,36.1412,68.5617,1.8788,52.108,53.0
89.725,62.9271,18.2699,0.0237,33.5472,68.5617,1.8667,52.108,53.0
23.645,62.009,18.1428,0.0231,35.1036,68.5617,1.939,54.1962,53.0
100.0,62.009,17.9347,0.0252,33.6082,68.5617,1.8667,53.1881,53.0
39.445,62.9271,17.6726,0.024,32.0518,68.5617,1.8747,51.658,53.0
96.805,61.829,17.6045,0.0237,33.7608,67.6616,1.8747,52.7381,53.0
84.875,62.9271,17.4685,0.0242,31.1668,69.1197,1.8466,54.1062,53.0
45.66,62.279,17.2648,0.0216,33.3946,67.9676,1.9229,51.658,53.0
100.0,62.279,16.9946,0.0246,31.3804,67.9676,1.8587,53.1881,53.0
41.57,62.9271,16.9922,0.0242,31.3804,67.9676,1.9189,53.1881,53.0
96.21,62.9271,16.7201,0.0242,32.8148,67.9676,1.8587,53.1881,53.0
48.17,63.6472,16.5092,0.0237,30.8311,69.2817,1.8747,51.748,53.0
90.48,62.009,16.1078,0.0246,33.3641,67.6976,1.8747,53.5662,53.0
90.48,63.0171,16.1665,0.0236,30.4039,69.1197,1.8306,52.7381,53.0
44.96,61.919,16.284,0.0249,31.6551,67.8956,1.9149,52.7381,53.0
100.0,62.6571,16.5014,0.0236,30.2208,68.6517,1.8587,54.4662,53.0
24.605,62.6571,16.5014,0.0248,29.3968,68.6517,1.9149,51.928,53.0
100.0,61.559,16.3036,0.0242,30.7701,67.7696,1.8707,53.8362,53.0
100.0,62.9271,16.1665,0.0233,28.3897,68.9217,1.8667,52.5581,53.0
31.005,62.189,16.3036,0.0233,29.6409,67.9676,1.9109,54.4662,53.0
100.0,62.189,16.6462,0.0236,28.4508,67.9676,1.8667,52.108,53.0
46.075,63.3771,16.7201,0.0236,27.5352,68.8137,1.8627,53.8362,53.0
90.765,63.3771,16.8562,0.0236,29.1832,67.8056,1.8747,53.1881,53.0
93.695,64.3852,16.9922,0.0245,27.6878,69.0477,1.8667,51.3879,53.0
26.93,64.3852,22.3076,0.0229,29.8546,67.9676,1.939,52.018,53.0
100.0,64.3852,,0.0246,29.8546,67.9676,1.8707,54.0162,53.0
20.285,66.2034,,0.0262,28.6644,69.2457,1.9149,54.0162,53.0
95.045,64.8353,,0.0248,32.2349,67.3375,1.8868,53.2781,53.0
77.7,66.8515,,0.0251,29.8546,69.1197,1.8587,52.6481,53.0
31.62,66.8515,,0.0258,31.9908,67.8596,1.947,51.2979,53.0
100.0,66.8515,,0.0248,31.3194,68.8137,1.8547,51.2979,53.0
12.835,67.6616,,0.0254,32.1434,68.8137,1.943,51.838,53.0
100.0,67.6616,,0.0254,31.8077,68.8137,1.8707,52.6481,53.0
22.455,69.1377,,0.026,29.8851,68.8137,1.9069,52.6481,53.0
93.665,68.3096,,0.0248,31.5941,67.5356,1.8747,53.3681,53.0
52.17,70.2358,22.3076,0.0248,28.1456,69.4437,1.8547,55.0063,53.0
28.225,69.1377,23.1702,0.0251,30.4649,67.6616,1.935,53.9262,53.0
100.0,70.2358,23.4077,0.0237,27.6878,68.9577,1.8667,52.288,53.0
1.325,70.2358,23.699,0.0251,28.5423,68.9577,1.935,52.288,53.0
100.0,70.2358,24.3384,0.0251,28.5423,68.1656,1.8587,51.748,53.0
11.07,71.4239,24.48,0.0265,26.6197,69.4437,1.9069,51.1179,53.0
64.915,70.2358,24.5647,0.0254,30.1597,67.3375,1.931,51.748,53.0
83.915,70.2358,24.8141,0.0254,27.1995,69.0837,1.8627,51.748,53.0
7.855,70.2358,24.778,0.0249,29.3358,68.0036,1.935,51.748,53.0
100.0,70.2358,25.2794,0.0252,28.7864,68.0036,1.8426,51.748,53.0
0.0,70.2358,25.1005,0.0228,27.9014,68.9577,1.9229,53.0081,53.0
98.525,68.7597,24.7312,0.0249,30.3734,67.5716,1.8707,53.0081,53.0
70.195,70.3258,24.7312,0.0246,27.993,69.2817,1.8306,55.6364,53.0
19.28,68.7597,24.4674,0.0243,29.763,67.7696,1.931,54.6463,53.0
100.0,68.7597,24.4674,0.0248,28.4813,68.6517,1.8426,54.6463,53.0
11.64,69.4978,24.209,0.0248,27.6573,68.6517,1.9069,53.9262,53.0
100.0,68.1296,24.1509,0.024,29.3663,67.6976,1.8667,53.9262,53.0
61.55,69.8578,,0.0246,26.6197,69.4437,1.8346,51.838,53.0
52.175,68.1296,,0.0231,29.3358,67.6616,1.9229,51.838,53.0
100.0,68.8497,,0.0231,28.1761,68.8857,1.8466,51.838,53.0
18.39,68.1296,,0.0245,29.6715,68.8857,1.9189,51.838,53.0
100.0,68.1296,,0.0245,30.648,68.8857,1.8547,51.838,53.0
33.695,68.8497,,0.0248,29.4273,68.8857,1.8747,51.838,53.0
82.37,66.2934,,0.0237,33.0589,67.3735,1.9189,51.838,53.0
96.65,67.7516,,0.0237,29.4883,69.0117,1.8386,52.468,53.0
27.75,67.0315,,0.0208,30.4954,68.0036,1.9269,52.468,53.0
100.0,67.0315,,0.0239,29.2442,68.0036,1.8466,52.468,53.0
20.135,67.0315,,0.0233,29.2442,68.9217,1.9149,52.468,53.0
100.0,65.9334,,0.0233,32.4485,67.8596,1.8747,52.468,53.0
69.05,67.3015,,0.0242,29.824,69.2817,1.8426,51.748,53.0
53.035,65.3933,,0.0234,32.7537,67.6976,1.9229,51.748,53.0
100.0,65.3933,,0.024,32.7537,68.7597,1.8747,51.748,53.0
21.47,65.3933,,0.0245,35.3172,68.7597,1.9229,51.748,53.0
100.0,64.0072,22.1228,0.0184,37.1482,67.8956,1.8948,54.4662,53.0
100.0,64.0072,21.7852,0.0236,34.7374,68.8497,1.8507,52.8281,53.0
20.635,64.0072,21.1861,0.0246,34.7374,68.8497,1.9269,51.748,53.0
100.0,64.0072,21.0264,0.0263,34.7374,68.8497,1.8667,51.748,53.0
46.09,64.0072,20.4038,0.0254,33.5777,68.8497,1.8747,54.2862,53.0
84.74,63.1071,20.3907,0.0258,36.5684,67.5356,1.9189,54.2862,53.0
100.0,64.2052,20.0339,0.0245,34.5237,68.9577,1.8466,52.108,53.0
32.805,64.2052,19.9177,0.0228,35.4087,68.2556,1.931,52.8281,53.0
100.0,64.2052,19.6455,0.0217,35.0425,68.2556,1.8707,54.1962,53.0
40.69,64.2052,19.5095,0.0222,33.181,69.2817,1.9029,52.018,53.0
91.82,62.7471,19.5244,0.0231,36.4769,67.5356,1.9109,52.7381,53.0
100.0,63.6472,19.6073,0.0234,34.3711,68.6157,1.8788,54.2862,53.0
100.0,63.6472,19.0551,0.0228,34.3711,68.6157,1.8828,52.468,53.0
93.3,63.6472,19.0551,0.0223,32.8453,68.6157,1.8667,51.2979,53.0
24.36,63.6472,18.848,0.0242,34.3711,68.6157,1.935,54.1062,53.0
100.0,63.6472,18.848,0.0246,33.181,68.6157,1.8667,51.658,53.0
47.055,63.6472,18.4964,0.0223,32.1739,68.6157,1.9069,52.6481,53.0
82.85,62.9271,18.4339,0.0223,33.8829,67.8596,1.8747,54.2862,53.0
74.28,63.7372,18.4389,0.0231,31.9908,69.1197,1.8627,52.198,53.0
49.26,62.9271,18.4389,0.0228,33.6082,68.1296,1.9269,52.198,53.0
78.225,62.9271,18.4389,0.021,32.9673,68.1296,1.8747,53.5662,53.0
45.555,62.9271,18.2999,0.0222,32.2349,68.1296,1.9149,51.3879,53.0
98.77,62.189,17.8127,0.0222,32.7537,68.1296,1.9069,53.6562,53.0
69.08,63.2871,17.8133,0.0236,29.9156,69.2097,1.8667,51.568,53.0
51.4,62.099,17.263,0.0223,30.9227,67.9676,1.9229,54.2862,53.0
100.0,62.099,17.1259,0.0211,29.1527,68.7237,1.8788,51.928,53.0
25.085,62.099,17.0574,0.0242,29.1527,68.7237,1.9109,54.0162,53.0
100.0,61.4689,16.584,0.0237,28.3287,68.7237,1.8747,54.0162,53.0
72.635,62.369,16.049,0.0246,25.7042,68.7237,1.8587,52.378,53.0
60.505,61.0009,16.049,0.0194,27.4132,67.5356,1.935,52.378,53.0
100.0,61.829,15.655,0.0197,24.7276,68.6157,1.8587,53.1881,53.0
35.185,61.829,15.5209,0.0207,23.2933,68.6157,1.8587,54.1962,53.0
100.0,60.8209,14.9616,0.0199,23.6595,68.6157,1.8747,54.1962,53.0
88.155,62.279,14.8961,0.0217,21.4928,68.6157,1.8627,52.018,53.0
47.48,61.0909,14.9479,0.0202,23.1102,67.8596,1.9269,53.2781,53.0
100.0,61.0909,14.8158,0.0216,21.4012,68.6517,1.8587,52.468,53.0
47.36,61.829,14.5026,0.0229,20.089,68.6517,1.8507,54.3762,53.0
100.0,60.4608,14.3715,0.0213,21.7369,67.6616,1.8828,54.3762,53.0
100.0,61.4689,14.2585,0.0228,19.265,68.8137,1.8707,53.4762,53.0
32.94,61.4689,14.1284,0.0233,19.265,68.8137,1.9189,51.658,53.0
100.0,60.6409,13.8681,0.022,19.265,68.8137,1.8587,51.658,53.0
100.0,61.4689,13.7814,0.0214,18.6241,68.8137,1.8667,51.658,53.0
33.115,61.4689,13.7588,0.0234,18.6241,68.8137,1.9189,52.468,53.0
100.0,60.3708,13.7588,0.0231,19.7227,68.0576,1.8667,52.468,53.0
93.665,61.3789,13.6687,0.0228,18.2579,68.9577,1.8587,52.468,53.0
40.235,60.3708,13.6687,0.0214,19.7533,67.8056,1.939,53.0981,53.0
100.0,60.3708,13.4024,0.0223,18.5326,67.8056,1.8667,51.928,53.0
48.98,61.1989,13.3624,0.0223,16.8236,69.1197,1.9069,51.928,53.0
94.97,60.0108,13.0101,0.0255,16.8236,67.7336,1.8828,51.928,53.0
97.195,60.9109,12.8443,0.0229,14.5958,69.0117,1.8707,52.6481,53.0
41.53,60.9109,12.7692,0.0229,14.8399,69.0117,1.9189,52.018,53.0
100.0,60.9109,12.644,0.0246,14.8399,68.2916,1.8667,52.018,53.0
81.595,62.189,12.644,0.0251,14.0465,69.1197,1.8627,52.6481,53.0
50.765,61.4689,12.644,0.0258,15.0536,67.7696,1.931,54.0162,53.0
100.0,62.459,12.7317,0.0254,13.5277,68.8497,1.8547,52.468,53.0
44.73,62.459,12.9571,0.0248,14.1991,68.8497,1.9109,54.1962,53.0
97.17,62.459,13.1255,0.0258,13.4972,68.8497,1.8627,52.108,53.0
37.585,63.7372,13.372,0.0249,13.0089,68.8497,1.9109,52.108,53.0
98.385,62.5491,13.6641,0.0252,13.6498,67.9676,1.8587,53.7462,53.0
63.54,64.1152,13.737,0.0258,12.0018,69.2457,1.8587,53.7462,53.0
72.185,62.9271,13.8856,0.0258,13.6803,67.3735,1.931,51.748,53.0
100.0,64.5653,14.1765,0.0251,12.0934,69.0117,1.8547,51.748,53.0
14.7,64.5653,14.5255,0.0251,12.7953,68.1296,1.939,52.7381,53.0
100.0,64.5653,14.7586,0.0248,12.3985,68.1296,1.8667,53.4762,53.0
15.39,65.4834,14.9833,0.0252,11.7272,69.1557,1.9189,52.9181,53.0
100.0,64.2952,15.2155,0.0249,12.9479,67.6976,1.8828,53.4762,53.0
56.06,65.6634,15.4935,0.0249,11.361,69.4437,1.8587,53.4762,53.0
79.125,64.7453,15.2876,0.0257,13.131,67.5356,1.9269,53.4762,53.0
74.96,66.2034,15.9904,0.0242,11.2084,69.1557,1.8627,52.6481,53.0
45.795,65.3933,15.9606,0.0248,12.6122,67.6976,1.931,53.1881,53.0
100.0,66.5635,16.3065,0.0251,11.1168,68.9217,1.8627,52.6481,53.0
8.79,66.5635,16.446,0.0251,11.6051,68.9217,1.9269,51.568,53.0
100.0,66.5635,17.2029,0.0242,11.1473,68.9217,1.8747,51.568,53.0
15.33,66.5635,16.7658,0.0245,10.8116,68.9217,1.9189,53.0081,53.0
100.0,65.4834,17.4132,0.0242,12.7648,67.6976,1.8747,54.9163,53.0
62.45,66.9415,17.4334,0.0226,10.3234,69.2457,1.8507,53.8362,53.0
70.485,65.2853,17.2378,0.0243,11.6661,67.3375,1.931,52.7381,53.0
98.365,66.4734,17.3403,0.0248,10.3234,68.9577,1.8507,51.928,53.0
35.93,66.4734,17.5337,0.0254,11.361,68.1656,1.9229,51.928,53.0
100.0,66.4734,17.4429,0.0248,11.6661,68.1656,1.8627,51.928,53.0
19.285,66.4734,17.9903,0.0255,10.8422,69.0477,1.9149,51.3879,53.0
100.0,65.2853,17.896,0.0248,11.4525,67.5356,1.8788,51.3879,53.0
84.245,66.5635,17.8091,0.0245,9.8046,69.1197,1.8426,50.6679,53.0
42.875,66.5635,18.0582,0.0245,11.0558,67.8596,1.9189,51.838,53.0
100.0,66.5635,17.7182,0.0257,9.6825,68.8497,1.8466,53.1881,53.0
21.915,66.5635,17.7139,0.0245,10.1403,68.8497,1.9269,53.1881,53.0
100.0,65.4834,17.2363,0.0257,10.1403,68.0036,1.8747,53.8362,53.0
51.045,66.2934,17.2329,0.0251,8.6144,69.4077,1.8466,54.5563,53.0
89.275,64.0072,17.0865,0.0246,9.8656,67.5356,1.8788,53.3681,53.0
89.275,65.1053,16.8913,0.0252,8.4618,69.1197,1.8466,53.3681,53.0
37.925,63.6472,16.8219,0.0234,9.6825,68.0036,1.9189,53.3681,53.0
100.0,63.6472,16.6228,0.0251,9.8351,68.0036,1.8547,51.748,53.0
40.96,63.6472,16.52,0.0251,10.1403,68.0036,1.9189,51.748,53.0
100.0,62.7471,16.3703,0.0251,11.2389,68.0036,1.8747,54.2862,53.0
67.315,63.7372,15.9745,0.026,10.7811,69.2817,1.8507,53.0981,53.0
71.46,61.919,15.9623,0.0254,12.7342,67.8056,1.9269,52.018,53.0
100.0,62.8371,15.5473,0.022,12.2765,68.8137,1.8667,54.1062,53.0
18.45,62.8371,15.5303,0.0249,12.2765,68.8137,1.9189,51.478,53.0
100.0,61.4689,15.1404,0.0243,13.4972,68.0036,1.8707,52.108,53.0
81.99,63.0171,15.014,0.0255,11.2389,69.1197,1.8587,54.6463,53.0
48.0,61.919,14.9667,0.0252,11.7882,67.6976,1.939,52.108,53.0
100.0,61.919,14.7951,0.0255,10.5065,68.5617,1.8587,54.0162,53.0
50.225,62.5491,14.7951,0.0255,10.5065,68.5617,1.8948,51.838,53.0
97.82,61.739,14.7951,0.0226,11.2084,68.5617,1.8788,53.7462,53.0
73.48,61.739,14.7951,0.0229,10.4759,68.5617,1.8587,52.288,53.0
65.22,61.0909,14.7504,0.0251,12.5817,67.3735,1.935,52.288,53.0
100.0,61.919,14.639,0.0251,11.422,68.6157,1.8587,53.0981,53.0
40.96,61.919,14.639,0.0251,11.2084,68.6157,1.8868,53.0981,53.0
100.0,61.0909,14.5276,0.0242,12.307,68.6157,1.8788,51.658,53.0
79.295,61.739,14.5853,0.0248,12.0934,68.6157,1.8507,53.1881,53.0
64.62,60.2808,14.4149,0.024,14.3822,67.6616,1.935,53.7462,53.0
100.0,61.0909,14.3005,0.0231,13.1615,68.8137,1.8587,53.1881,53.0
54.255,61.0909,14.1862,0.0246,13.9855,68.8137,1.9029,53.9262,53.0
84.555,60.3708,14.1241,0.0239,14.5043,68.0576,1.8868,53.1881,53.0
74.9,61.0909,14.0528,0.0254,13.4056,69.1197,1.8587,52.468,53.0
68.085,60.1008,13.9854,0.0245,14.962,67.5356,1.935,52.468,53.0
100.0,60.9109,,0.0234,13.6193,68.6157,1.8707,54.1062,53.0
28.995,60.9109,,0.0252,13.8024,68.6157,1.9189,54.1062,53.0
100.0,59.4527,,0.0255,14.9315,68.6157,1.8828,52.378,53.0
87.82,60.7309,,0.0258,14.077,68.6157,1.8627,53.1881,53.0
51.95,59.3627,,0.024,15.6944,67.6616,1.931,52.018,53.0
100.0,60.0108,,0.0249,14.7179,68.5617,1.8828,52.5581,53.0
32.695,60.0108,,0.0233,14.1075,68.5617,1.9149,52.018,53.0
100.0,59.0927,,0.0254,14.7179,68.5617,1.8707,53.0981,53.0
91.11,60.3708,,0.0254,13.4056,68.5617,1.8627,52.018,53.0
59.935,59.4527,,0.0254,14.7484,67.8596,1.9189,53.7462,53.0
100.0,60.4608,,0.0254,13.4667,68.6157,1.8667,53.0981,53.0
37.825,60.4608,,0.0251,13.2225,68.6157,1.9269,53.0981,53.0
100.0,60.4608,11.8565,0.0255,13.4667,68.6157,1.8747,51.568,53.0
89.06,60.4608,13.3715,0.0255,12.8258,68.6157,1.8667,51.568,53.0
47.43,59.6508,,0.0248,13.8329,67.7696,1.931,53.6562,53.0
100.0,60.3708,,0.0252,12.5511,68.6157,1.8747,53.6562,53.0
60.575,60.3708,,0.0233,12.0934,68.6157,1.8667,53.6562,53.0
89.04,59.2727,,0.0233,13.6803,67.3735,1.9069,52.108,53.0
100.0,60.4608,,0.0233,12.246,68.8857,1.8667,54.1062,53.0
45.665,60.4608,,0.0233,12.246,68.8857,1.8868,54.1062,53.0
100.0,59.2727,,0.0233,13.7413,67.6616,1.8828,52.378,53.0
93.04,60.3708,,0.0239,12.307,69.1197,1.8627,52.378,53.0
55.745,59.7408,,0.0245,13.4667,67.9676,1.9269,53.6562,53.0
100.0,59.7408,,0.0248,13.253,67.9676,1.8707,53.6562,53.0
13.745,59.7408,,0.0245,12.0934,69.6418,1.8828,56.8245,58.0
60.24,59.7408,,0.0258,17.4034,68.1656,1.935,56.8245,60.0
100.0,60.4608,,0.0306,24.0562,69.1197,1.8667,56.8245,62.0
38.97,61.919,,0.0094,15.9386,71.0639,1.8547,58.2826,62.0
0.0,60.4608,,0.0342,16.2132,69.4077,1.935,57.4545,62.0
0.0,60.4608,,0.0342,17.3119,69.4077,1.943,56.6445,62.0
0.0,60.4608,,0.035,17.0067,69.4077,1.947,56.6445,62.0
0.0,60.4608,,0.0316,17.2203,69.4077,1.951,57.4545,62.0
0.0,61.1989,,0.0352,21.3097,69.4077,1.947,58.1926,62.0
0.0,61.1989,,0.032,17.0372,68.6157,1.939,58.1926,62.0
0.0,62.7471,,0.031,17.0372,68.6157,1.9269,59.8308,62.0
0.0,63.6472,,0.0341,15.725,68.6157,1.935,59.8308,60.0
0.0,63.6472,13.3715,0.0374,15.0841,68.6157,1.931,60.4608,60.0
0.0,64.8353,13.3715,0.0321,15.0841,68.6157,1.9269,60.4608,60.0
0.0,65.5734,14.3071,0.0342,16.2132,69.8038,1.9269,60.4608,60.0
0.0,65.5734,14.6476,0.0132,17.2203,69.8038,1.931,60.4608,60.0
0.0,65.5734,15.5905,0.0338,18.8988,69.8038,1.935,60.4608,60.0
0.0,66.9415,15.7722,0.0315,14.9315,69.8038,1.9269,60.4608,60.0
0.0,66.9415,16.6086,0.0315,13.7718,69.8038,1.931,60.4608,60.0
0.0,66.9415,,0.0315,13.7718,69.8038,1.931,60.4608,60.0
0.0,66.9415,,0.0347,13.3141,69.8038,1.9269,60.4608,60.0
0.0,66.9415,17.1144,0.0347,12.6427,69.8038,1.9269,57.6346,60.0
0.0,68.2196,,0.033,24.0257,69.8038,1.9269,59.2727,60.0
0.0,68.2196,,0.0149,14.2906,70.5059,1.935,61.829,60.0
0.0,68.2196,,0.0297,12.2765,70.5059,1.9229,57.7246,60.0
0.0,68.2196,,0.0297,11.8187,70.5059,1.9269,60.3708,60.0
0.0,68.2196,,0.0274,11.2084,70.5059,1.9269,61.4689,60.0
0.0,68.2196,,0.0335,11.5441,70.5059,1.9229,58.2826,60.0
0.0,68.2196,18.1607,0.0321,37.8661,70.5059,1.939,62.189,60.0
0.0,68.2196,18.3658,0.0301,38.9293,70.5059,1.9269,57.2745,60.0
0.0,69.0477,18.8272,0.032,37.617,70.5059,1.931,61.919,60.0
0.0,69.0477,18.6145,0.0292,38.0748,70.5059,1.931,57.8326,60.0
0.0,69.0477,18.4108,0.0284,39.4481,70.5059,1.9269,60.2808,60.0
0.0,69.0477,18.6643,0.0251,43.4764,70.5059,1.931,60.2808,60.0
0.0,69.0477,18.8545,0.0265,45.7347,70.5059,1.9189,59.0927,60.0
0.0,68.3096,18.746,0.033,37.1898,69.6058,1.939,62.5491,60.0
0.0,68.3096,18.746,0.0347,34.8399,69.6058,1.9229,57.4545,60.0
0.0,67.1215,18.4442,0.0335,43.0797,68.2916,1.951,57.4545,55.0
46.535,67.1215,18.734,0.0335,45.7042,68.2916,1.9591,55.6364,55.0
31.28,68.3996,18.734,0.032,44.8192,69.7498,1.9189,53.9262,55.0
1.035,67.1215,18.8463,0.0297,48.1761,68.0576,1.951,53.2781,55.0
76.975,67.1215,18.3423,0.0297,48.1761,68.0576,1.9109,53.9262,55.0
0.0,67.1215,18.4054,0.0291,47.3521,69.0477,1.9229,53.9262,55.0
32.885,65.9334,18.3118,0.0281,38.2579,67.8596,1.951,55.1863,55.0
74.915,66.6715,17.9839,0.0275,38.2579,69.1197,1.8707,55.1863,55.0
0.0,65.4834,17.9944,0.0294,42.3167,68.2916,1.9591,55.1863,55.0
92.62,64.3852,17.8644,0.0287,46.0094,68.2916,1.9229,53.7462,55.0
13.735,65.3933,17.9672,0.0292,47.6573,69.3177,1.9189,56.5545,55.0
25.775,63.2871,17.606,0.0287,42.5609,67.7336,1.955,54.1962,55.0
99.555,63.2871,15.6159,0.0274,41.1266,68.7597,1.8868,54.9163,55.0
0.0,63.2871,,0.0292,46.5282,68.7597,1.947,54.9163,55.0
91.71,62.279,15.6159,0.0287,45.2769,67.7696,1.8828,55.9244,55.0
33.225,63.6472,,0.0268,41.3707,69.4437,1.8828,55.9244,55.0
23.035,62.189,,0.0275,47.1385,67.9676,1.9591,54.6463,55.0
100.0,62.189,,0.0278,40.3331,68.8137,1.8868,56.0144,55.0
2.145,62.189,15.6159,0.0266,47.8099,68.8137,1.943,56.0144,55.0
97.145,61.1989,15.2778,0.028,44.6055,67.8596,1.9229,54.0162,55.0
43.185,62.6571,15.2236,0.0274,39.2345,69.5518,1.8707,56.0144,55.0
18.165,61.3789,15.0502,0.0274,49.4578,67.8056,1.9631,54.9163,55.0
100.0,61.3789,14.9272,0.0274,41.3097,68.8857,1.8747,55.7264,55.0
24.87,61.3789,14.802,0.0281,40.6383,68.8857,1.935,54.7363,55.0
98.305,60.5509,14.8573,0.0258,45.7347,67.9676,1.9189,55.7264,55.0
18.055,62.099,14.5952,0.0281,40.2415,69.4437,1.9229,53.4762,55.0
33.0,60.2808,14.3345,0.0281,49.8851,67.6976,1.9631,54.7363,55.0
100.0,61.1989,14.0689,0.0269,41.9505,68.9577,1.8667,54.7363,55.0
1.72,60.5509,13.7347,0.0269,48.7864,68.9577,1.947,54.7363,55.0
100.0,59.9208,13.7347,0.0258,43.2323,67.8596,1.8828,55.5464,55.0
31.94,61.3789,13.5439,0.0255,40.0279,69.1197,1.9229,55.5464,55.0
75.375,59.9208,13.5869,0.0246,47.2911,67.8596,1.951,54.6463,55.0
47.515,61.3789,13.3305,0.0275,40.6078,69.3537,1.8707,54.6463,55.0
46.145,59.8308,13.1623,0.028,48.5728,67.6616,1.951,54.6463,55.0
81.99,60.9109,12.6255,0.0286,42.5609,69.1557,1.8828,54.6463,55.0
24.935,59.7408,12.6255,0.0272,49.3663,68.1296,1.951,55.2763,55.0
100.0,60.1008,12.6611,0.0266,42.2252,68.6517,1.8707,55.3663,55.0
5.835,60.1008,12.3382,0.0255,41.4012,68.6517,1.947,55.3663,55.0
100.0,59.2727,12.2733,0.0281,45.338,67.8056,1.8788,55.3663,55.0
35.455,61.0909,12.1422,0.0271,50.2208,69.2817,1.9189,55.3663,55.0
62.91,59.1827,12.1422,0.0271,45.2769,67.6616,1.939,54.6463,55.0
100.0,60.3708,12.011,0.0265,41.1876,68.5617,1.8908,54.6463,55.0
51.65,60.3708,,0.0255,49.5189,69.4077,1.8908,54.6463,55.0
25.45,59.1827,,0.0271,44.0257,67.8056,1.951,54.6463,55.0
100.0,60.0108,,0.0252,40.089,68.7237,1.8788,54.6463,55.0
46.305,60.0108,,0.0249,47.5963,68.7237,1.9069,54.6463,55.0
51.84,58.9127,,0.0272,43.1407,67.8056,1.943,54.6463,55.0
95.005,60.1008,,0.0269,39.5091,69.0117,1.8667,54.6463,55.0
0.0,60.1008,,0.0266,46.0094,68.1296,1.951,55.2763,55.0
100.0,59.1827,,0.0269,42.0726,68.1296,1.8828,55.2763,55.0
28.965,60.4608,,0.0269,39.9059,69.4437,1.9069,54.1062,55.0
49.785,58.5527,,0.0269,45.7652,67.6616,1.951,55.0963,55.0
95.3,59.5608,,0.0262,39.6312,69.0117,1.8627,55.0963,55.0
16.395,59.5608,,0.0255,48.817,68.1296,1.947,55.0963,55.0
100.0,59.5608,,0.0262,42.5304,68.1296,1.8828,55.0963,55.0
7.12,59.5608,,0.0272,47.2911,69.2097,1.9269,55.0963,55.0
96.885,58.5527,,0.0265,43.1407,67.4995,1.8868,55.0963,55.0
76.465,59.7408,,0.0272,40.0584,69.2097,1.8667,55.0963,55.0
11.12,58.9127,,0.0251,46.5892,68.0036,1.947,55.0963,55.0
100.0,58.9127,,0.026,40.6688,68.0036,1.8627,55.0963,55.0
23.16,59.7408,,0.0274,40.6688,68.6877,1.939,55.0963,55.0
100.0,59.7408,,0.0287,44.5445,68.6877,1.8828,55.0963,55.0
0.0,60.7309,,0.035,50.9837,69.4798,1.943,53.8362,55.0
49.765,59.3627,,0.0344,44.2393,67.6616,1.9591,55.0963,55.0
79.41,60.7309,,0.035,39.5396,69.2457,1.8707,55.0963,55.0
0.0,60.7309,,0.0313,48.7559,68.5257,1.955,55.0963,55.0
98.12,60.7309,,0.0355,43.4764,68.5257,1.8868,54.1962,55.0
0.0,62.6571,,0.0336,42.0421,69.2457,1.931,53.4762,55.0
0.0,62.6571,,0.0313,49.702,68.1656,1.9631,54.6463,55.0
61.245,63.6472,,0.0307,48.3592,68.1656,1.9229,56.3744,55.0
61.245,64.7453,,0.0268,45.6737,68.9217,1.935,55.4563,55.0
0.0,64.7453,,0.032,53.6998,68.9217,1.9711,55.4563,55.0
0.0,64.7453,,0.0054,55.7444,68.1656,1.9671,54.0162,55.0
99.825,65.4834,,0.0307,50.5259,68.1656,1.8788,53.1881,55.0
0.0,66.6715,,0.0222,45.8873,69.1197,1.9591,53.8362,55.0
2.56,66.6715,,0.0333,45.8873,68.0036,1.9631,55.3663,55.0
76.055,66.6715,,0.0393,43.6595,68.7597,1.8828,55.3663,55.0
0.0,66.6715,,0.0355,43.6595,68.7597,1.9671,57.0945,55.0
17.065,66.6715,,0.0355,48.5423,68.0036,1.9671,54.6463,55.0
68.93,68.1296,,0.0355,44.6666,68.8857,1.9029,52.8281,55.0
0.0,68.1296,,0.0355,45.2769,68.8857,1.951,56.7345,55.0
19.375,68.1296,,0.0371,46.345,67.9316,1.9671,55.4563,55.0
65.685,69.1377,23.0289,0.0349,45.4295,68.9577,1.9029,52.378,55.0
0.0,69.1377,23.0289,0.0359,46.8638,68.9577,1.951,56.4644,55.0
0.0,69.1377,23.0289,0.032,48.5118,68.0576,1.9751,56.4644,55.0
79.42,69.1377,23.0289,0.0339,49.1527,68.0576,1.8828,52.8281,55.0
0.0,70.0558,23.0771,0.033,49.1527,68.9577,1.9631,56.0144,55.0
2.705,69.1377,,0.0312,51.4415,67.9676,1.9711,56.0144,55.0
65.67,69.1377,23.6992,0.0271,51.4415,67.9676,1.9109,53.0981,55.0
0.0,70.2358,24.3337,0.03,50.9227,68.9577,1.9591,57.2745,55.0
1.57,69.3177,24.5067,0.0287,52.418,68.0936,1.9711,55.1863,55.0
65.385,69.3177,24.8803,0.0283,52.418,68.0936,1.9229,53.0981,55.0
1.52,70.6859,,0.0252,51.3194,69.0837,1.9591,55.7264,55.0
