HeatOutputPercent,MixedAirTemp,OutdoorAirDamperOutput,OutdoorAirEnthalpyReference,SpaceCoolingSetpointActive,SpaceHeatingSetpointActive,SpaceTemp,SpaceTempSetpointActive,SupplyAirTemp
0.0,68.4897,0.0,23.2526,72.1831,69.1831,71.892,72.1831,72.072
0.0,68.4897,0.0,22.7867,72.1831,69.1831,71.892,72.1831,72.072
0.0,68.4897,0.0,22.7867,72.1831,69.1831,71.892,72.1831,72.072
0.0,68.4897,0.0,22.628,72.1831,69.1831,71.892,72.1831,72.072
0.0,68.4897,0.0,22.3598,72.1831,69.1831,71.892,72.1831,72.072
0.0,68.4897,0.0,21.9926,72.1831,69.1831,71.892,72.1831,72.072
0.0,68.4897,0.0,21.9926,72.1831,69.1831,71.892,72.1831,72.072
0.0,68.4897,0.0,21.0563,72.1831,69.1831,71.892,72.1831,72.072
0.0,68.4897,0.0,21.2497,72.1831,69.1831,71.892,72.1831,72.072
0.0,67.6616,0.0,21.1423,72.1831,69.1831,71.892,72.1831,72.072
0.0,67.6616,0.0,21.1423,72.1831,69.1831,71.892,72.1831,72.072
0.0,67.6616,0.0,20.8702,72.1831,69.1831,71.892,72.1831,72.072
0.0,67.6616,0.0,20.7341,72.1831,69.1831,71.0279,72.1831,71.2439
0.0,67.6616,0.0,20.3041,72.1831,69.1831,71.0279,72.1831,71.2439
0.0,67.6616,0.0,20.169,72.1831,69.1831,71.0279,72.1831,71.2439
0.0,67.6616,0.0,19.6109,72.1831,69.1831,71.0279,72.1831,71.2439
0.0,67.6616,0.0,19.2593,72.1831,69.1831,71.0279,72.1831,71.2439
0.0,67.6616,0.0,18.7934,72.1831,69.1831,71.0279,72.1831,71.2439
0.0,66.8515,0.0,18.5937,72.1831,69.1831,71.0279,72.1831,71.2439
0.0,66.8515,0.0,18.4805,72.1831,69.1831,71.0279,72.1831,71.2439
0.0,66.8515,0.0,18.2699,72.1831,69.1831,71.0279,72.1831,70.5059
0.0,66.8515,0.0,18.1428,72.1831,69.1831,70.2358,72.1831,70.5059
0.0,66.8515,0.0,17.9347,72.1831,69.1831,70.2358,72.1831,70.5059
0.0,66.8515,0.0,17.6726,72.1831,69.1831,70.2358,72.1831,70.5059
0.0,65.8434,0.0,17.6045,72.1831,69.1831,70.2358,72.1831,70.5059
0.0,65.8434,0.0,17.4685,72.1831,69.1831,69.4798,72.1831,70.5059
0.0,65.8434,0.0,17.2648,72.1831,69.1831,69.4798,72.1831,69.6778
0.0,65.8434,0.0,16.9946,72.1831,69.1831,69.4798,72.1831,69.6778
0.0,65.8434,0.0,16.9922,72.1831,69.1831,69.4798,72.1831,69.6778
0.0,65.8434,0.0,16.7201,72.1831,69.1831,69.4798,72.1831,69.6778
0.0,65.8434,0.0,16.5092,72.1831,69.1831,69.4798,72.1831,69.6778
0.0,65.8434,0.0,16.1078,72.1831,69.1831,69.4798,72.1831,69.6778
0.0,65.8434,0.0,16.1665,72.1831,69.1831,69.4798,72.1831,69.6778
0.0,65.8434,0.0,16.284,72.1831,69.1831,69.4798,72.1831,69.6778
0.0,65.8434,0.0,16.5014,72.1831,69.1831,69.4798,72.1831,69.6778
0.0,64.9253,0.0,16.5014,72.1831,69.1831,69.4798,72.1831,68.9577
0.0,64.9253,5.0,16.3036,72.1831,69.1831,69.4798,72.1831,68.9577
0.0,64.9253,5.0,16.1665,72.1831,69.1831,69.4798,72.1831,68.9577
0.0,64.9253,5.0,16.3036,72.1831,69.1831,69.4798,72.1831,68.9577
0.0,64.9253,5.0,16.6462,72.1831,69.1831,69.4798,72.1831,68.9577
0.0,64.9253,5.0,16.7201,72.1831,69.1831,69.4798,72.1831,68.9577
0.0,64.9253,5.0,16.8562,72.1831,69.1831,69.4798,72.1831,68.9577
0.0,65.8434,5.0,16.9922,72.1831,69.1831,69.4798,72.1831,69.8578
0.0,65.8434,5.0,22.3076,72.1831,69.1831,69.4798,72.1831,69.8578
0.0,66.5635,5.0,,72.1831,69.1831,69.4798,72.1831,70.5959
0.0,67.3915,5.0,,72.1831,69.1831,70.5059,72.1831,70.5959
0.0,67.3915,5.0,,72.1831,69.1831,70.5059,72.1831,71.3339
0.0,67.3915,5.0,,72.1831,69.1831,70.5059,72.1831,71.3339
0.0,67.3915,5.0,,72.1831,69.1831,70.5059,72.1831,71.3339
0.0,67.3915,5.0,,72.1831,69.1831,70.5059,72.1831,71.3339
0.0,68.7597,5.0,,72.1831,69.1831,72.09,72.1831,72.6121
0.0,68.7597,5.0,,72.1831,69.1831,72.09,72.1831,72.6121
0.0,68.7597,5.0,,72.1831,69.1831,72.09,72.1831,73.8002
0.0,67.6616,5.0,,72.1831,69.1831,70.9379,72.1831,69.8578
0.0,69.2277,5.0,22.3076,72.1831,69.1831,72.09,72.1831,73.7102
0.0,69.2277,5.0,23.1702,72.1831,69.1831,72.09,72.1831,74.4482
0.0,69.2277,5.0,23.4077,72.1831,69.1831,72.09,72.1831,65.8434
0.0,69.2277,5.0,23.699,72.1831,69.1831,72.09,72.1831,73.5302
0.0,70.4158,5.0,24.3384,72.1831,69.1831,72.9001,72.1831,75.0063
0.0,68.4897,5.0,24.48,72.1831,69.1831,70.7939,72.1831,65.5734
0.0,70.0558,5.0,24.5647,72.1831,69.1831,72.8461,72.1831,74.8083
0.0,67.7516,5.0,24.8141,72.1831,69.1831,70.8299,72.1831,65.8434
0.0,69.3177,5.0,24.778,72.1831,69.1831,72.018,72.1831,73.8902
0.0,69.3177,5.0,25.2794,72.1831,69.1831,72.018,72.1831,73.8902
0.0,69.3177,5.0,25.1005,72.1831,69.1831,71.1899,72.1831,66.2034
0.0,69.3177,5.0,24.7312,72.1831,69.1831,71.982,72.1831,73.9982
0.0,70.0558,5.0,24.7312,72.1831,69.1831,72.7021,72.1831,75.0063
0.0,68.5797,5.0,24.4674,72.1831,69.1831,70.9919,72.1831,65.2853
0.0,69.4077,5.0,24.4674,72.1831,69.1831,71.82,72.1831,73.9982
0.0,69.4077,5.0,24.209,72.1831,69.1831,71.82,72.1831,73.9982
0.0,70.1458,5.0,24.1509,72.1831,69.1831,72.7741,72.1831,75.0063
0.0,68.4897,5.0,,72.1831,69.1831,70.8299,72.1831,71.2439
0.0,69.5878,5.0,,72.1831,69.1831,71.82,72.1831,74.2682
0.0,69.5878,5.0,,72.1831,69.1831,71.82,72.1831,74.2682
0.0,69.5878,5.0,,72.1831,69.1831,71.82,72.1831,74.2682
0.0,69.5878,5.0,,72.1831,69.1831,71.82,72.1831,74.2682
0.0,69.5878,5.0,,72.1831,69.1831,71.82,72.1831,74.2682
0.0,68.6697,5.0,,72.1831,69.1831,71.82,72.1831,67.6616
0.0,68.6697,5.0,,72.1831,69.1831,71.82,72.1831,73.3501
0.0,70.3258,0.0,,72.1831,69.1831,72.9361,72.1831,74.4482
0.0,68.2196,0.0,,72.1831,69.1831,71.55,72.1831,58.3726
0.0,68.2196,0.0,,72.1831,69.1831,71.55,72.1831,73.0801
0.0,68.2196,0.0,,72.1831,69.1831,71.55,72.1831,62.6571
0.0,68.2196,0.0,,72.1831,69.1831,71.55,72.1831,72.8821
0.0,69.2277,0.0,,72.1831,69.1831,72.414,72.1831,61.829
0.0,68.1296,0.0,,72.1831,69.1831,72.414,72.1831,72.5221
0.0,68.1296,0.0,,72.1831,69.1831,72.414,72.1831,63.0171
0.0,68.1296,0.0,22.1228,72.1831,69.1831,71.3519,72.1831,72.072
0.0,68.8497,0.0,21.7852,72.1831,69.1831,73.0441,72.1831,73.6202
0.0,66.1134,0.0,21.1861,72.1831,69.1831,70.8299,72.1831,61.4689
0.0,68.0396,0.0,21.0264,72.1831,69.1831,72.054,72.1831,72.7921
0.0,68.0396,0.0,20.4038,72.1831,69.1831,72.054,72.1831,67.2115
0.0,68.0396,0.0,20.3907,72.1831,69.1831,72.054,72.1831,72.252
0.0,69.1377,0.0,20.0339,72.1831,69.1831,73.0081,72.1831,72.252
0.0,66.7615,0.0,19.9177,72.1831,69.1831,70.7939,72.1831,70.7759
0.0,67.7516,0.0,19.6455,72.1831,69.1831,71.694,72.1831,71.514
0.0,67.7516,0.0,19.5095,72.1831,69.1831,71.694,72.1831,71.514
0.0,67.7516,0.0,19.5244,72.1831,69.1831,72.414,72.1831,71.514
0.0,67.7516,0.0,19.6073,72.1831,69.1831,72.414,72.1831,62.279
0.0,66.6715,0.0,19.0551,72.1831,69.1831,71.1899,72.1831,71.2439
0.0,67.6616,0.0,19.0551,72.1831,69.1831,72.054,72.1831,71.2439
0.0,67.6616,0.0,18.848,72.1831,69.1831,72.054,72.1831,73.1701
0.0,67.6616,0.0,18.848,72.1831,69.1831,72.054,72.1831,61.0009
0.0,66.6715,0.0,18.4964,72.1831,69.1831,71.1899,72.1831,70.6859
0.0,66.6715,0.0,18.4339,72.1831,69.1831,71.1899,72.1831,70.6859
0.0,67.7516,0.0,18.4389,72.1831,69.1831,72.09,72.1831,71.604
0.0,67.7516,0.0,18.4389,72.1831,69.1831,72.09,72.1831,71.604
0.0,67.7516,0.0,18.4389,72.1831,69.1831,72.09,72.1831,71.604
0.0,67.7516,0.0,18.2999,72.1831,69.1831,72.09,72.1831,72.8821
0.0,67.7516,0.0,17.8127,72.1831,69.1831,72.09,72.1831,62.279
0.0,67.7516,0.0,17.8133,72.1831,69.1831,72.09,72.1831,71.3339
0.0,67.7516,0.0,17.263,72.1831,69.1831,72.09,72.1831,71.3339
0.0,67.7516,0.0,17.1259,72.1831,69.1831,72.09,72.1831,72.432
0.0,67.7516,0.0,17.0574,72.1831,69.1831,72.09,72.1831,66.3834
0.0,66.1134,0.0,16.584,72.1831,69.1831,70.7399,72.1831,70.5959
0.0,67.1215,0.0,16.049,72.1831,69.1831,71.784,72.1831,70.5959
0.0,67.1215,0.0,16.049,72.1831,69.1831,71.784,72.1831,70.5959
0.0,67.1215,0.0,15.655,72.1831,69.1831,71.784,72.1831,71.3339
0.0,67.1215,0.0,15.5209,72.1831,69.1831,71.784,72.1831,72.072
0.0,67.1215,0.0,14.9616,72.1831,69.1831,71.784,72.1831,72.8821
0.0,66.2034,0.0,14.8961,72.1831,69.1831,70.8299,72.1831,64.9253
0.0,67.6616,0.0,14.9479,72.1831,69.1831,71.55,72.1831,72.432
0.0,67.6616,0.0,14.8158,72.1831,69.1831,72.414,72.1831,72.432
0.0,67.6616,0.0,14.5026,72.1831,69.1831,72.414,72.1831,66.2034
0.0,65.5734,0.0,14.3715,72.1831,69.1831,70.7939,72.1831,69.5878
0.0,66.9415,0.0,14.2585,72.1831,69.1831,72.09,72.1831,71.4239
0.0,66.9415,0.0,14.1284,72.1831,69.1831,72.09,72.1831,71.4239
0.0,67.6616,0.0,13.8681,72.1831,69.1831,72.09,72.1831,72.342
0.0,66.1134,0.0,13.7814,72.1831,69.1831,71.2619,72.1831,66.2034
0.0,66.1134,0.0,13.7588,72.1831,69.1831,71.2619,72.1831,71.3339
0.0,67.3015,0.0,13.7588,72.1831,69.1831,72.144,72.1831,72.072
0.0,67.3015,0.0,13.6687,72.1831,69.1831,72.144,72.1831,63.5572
0.0,65.7534,0.0,13.6687,72.1831,69.1831,70.1998,72.1831,70.3258
0.0,66.9415,0.0,13.4024,72.1831,69.1831,72.288,72.1831,70.3258
0.0,68.1296,0.0,13.3624,72.1831,69.1831,73.5662,72.1831,72.8821
0.0,65.1053,0.0,13.0101,72.1831,69.1831,70.5419,72.1831,56.0144
0.0,66.8515,0.0,12.8443,72.1831,69.1831,72.45,72.1831,71.3339
0.0,65.7534,0.0,12.7692,72.1831,69.1831,71.3519,72.1831,56.9145
0.0,65.7534,0.0,12.644,72.1831,69.1831,71.3519,72.1831,66.9415
0.0,65.7534,0.0,12.644,72.1831,69.1831,71.3519,72.1831,59.0927
0.0,65.7534,0.0,12.644,72.1831,69.1831,71.3519,72.1831,61.919
0.0,65.7534,0.0,12.7317,72.1831,69.1831,71.3519,72.1831,62.5491
0.0,66.5635,0.0,12.9571,72.1831,69.1831,72.09,72.1831,62.5491
0.0,66.5635,5.0,13.1255,72.1831,69.1831,70.4338,72.1831,70.2358
0.0,66.5635,5.0,13.372,72.1831,69.1831,70.4338,72.1831,70.2358
0.0,66.5635,5.0,13.6641,72.1831,69.1831,70.4338,72.1831,70.2358
0.0,66.5635,5.0,13.737,72.1831,69.1831,70.4338,72.1831,70.2358
0.0,67.4816,5.0,13.8856,72.1831,69.1831,71.1899,72.1831,71.2439
0.0,67.4816,5.0,14.1765,72.1831,69.1831,71.1899,72.1831,71.2439
0.0,67.4816,5.0,14.5255,72.1831,69.1831,71.982,72.1831,71.2439
0.0,67.4816,5.0,14.7586,72.1831,69.1831,71.982,72.1831,73.0801
0.0,68.6697,5.0,14.9833,72.1831,69.1831,71.982,72.1831,73.0801
0.0,66.9415,5.0,15.2155,72.1831,69.1831,70.6319,72.1831,70.5959
0.0,68.2196,5.0,15.4935,72.1831,69.1831,71.622,72.1831,72.5221
0.0,68.2196,5.0,15.2876,72.1831,69.1831,71.622,72.1831,73.6202
0.0,69.2277,5.0,15.9904,72.1831,69.1831,72.414,72.1831,73.6202
0.0,68.0396,5.0,15.9606,72.1831,69.1831,71.3519,72.1831,65.1053
0.0,68.0396,0.0,16.3065,72.1831,69.1831,72.288,72.1831,73.2601
0.0,67.3015,0.0,16.446,72.1831,69.1831,70.8659,72.1831,59.7408
0.0,68.4897,0.0,17.2029,72.1831,69.1831,72.288,72.1831,72.8821
0.0,68.4897,0.0,16.7658,72.1831,69.1831,72.288,72.1831,61.739
0.0,67.7516,0.0,17.4132,72.1831,69.1831,72.288,72.1831,72.342
0.0,69.0477,0.0,17.4334,72.1831,69.1831,72.288,72.1831,65.5734
0.0,67.3915,0.0,17.2378,72.1831,69.1831,71.0639,72.1831,71.4239
0.0,67.3915,0.0,17.3403,72.1831,69.1831,71.982,72.1831,60.2808
0.0,67.3915,0.0,17.5337,72.1831,69.1831,71.982,72.1831,71.604
0.0,67.3915,0.0,17.4429,72.1831,69.1831,71.1539,72.1831,59.1827
0.0,68.4897,0.0,17.9903,72.1831,69.1831,72.252,72.1831,72.8821
0.0,66.5635,0.0,17.896,72.1831,69.1831,70.8299,72.1831,60.0108
0.0,68.3096,0.0,17.8091,72.1831,69.1831,72.342,72.1831,72.9721
0.0,68.3096,0.0,18.0582,72.1831,69.1831,70.6679,72.1831,60.4608
0.0,68.3096,0.0,17.7182,72.1831,69.1831,72.7741,72.1831,73.6202
0.0,66.5635,0.0,17.7139,72.1831,69.1831,70.5419,72.1831,60.4608
0.0,68.6697,0.0,17.2363,72.1831,69.1831,73.0081,72.1831,73.6202
0.0,66.2934,0.0,17.2329,72.1831,69.1831,70.2358,72.1831,66.2934
0.0,68.6697,0.0,17.0865,72.1831,69.1831,72.6121,72.1831,73.6202
0.0,66.5635,0.0,16.8913,72.1831,69.1831,70.5419,72.1831,61.829
0.0,68.4897,0.0,16.8219,72.1831,69.1831,72.414,72.1831,73.1701
0.0,67.3015,0.0,16.6228,72.1831,69.1831,71.1899,72.1831,63.3771
0.0,67.3015,0.0,16.52,72.1831,69.1831,71.1899,72.1831,72.162
0.0,68.4897,0.0,16.3703,72.1831,69.1831,72.288,72.1831,72.9721
0.0,64.7453,0.0,15.9745,68.1901,65.1901,68.6517,68.1901,54.6463
0.0,62.8371,0.0,15.9623,68.1901,65.1901,66.6715,68.1901,62.9271
0.0,65.3933,0.0,15.5473,68.1901,65.1901,68.7597,68.1901,70.1458
0.0,63.6472,0.0,15.5303,68.1901,65.1901,67.3375,68.1901,58.9127
0.0,64.8353,0.0,15.1404,68.1901,65.1901,68.3276,68.1901,69.5878
0.0,64.8353,0.0,15.014,68.1901,65.1901,68.3276,68.1901,64.0072
0.0,64.0072,0.0,14.9667,68.1901,65.1901,67.6076,68.1901,68.1296
0.0,65.1053,0.0,14.7951,68.1901,65.1901,68.6157,68.1901,69.9478
0.0,65.1053,0.0,14.7951,68.1901,65.1901,67.8956,68.1901,62.099
0.0,65.1053,0.0,14.7951,68.1901,65.1901,67.8956,68.1901,69.3177
0.0,65.1053,0.0,14.7951,68.1901,65.1901,68.6157,68.1901,70.5059
0.0,65.1053,0.0,14.7504,68.1901,65.1901,68.6157,68.1901,63.0171
0.0,64.1152,0.0,14.639,68.1901,65.1901,67.8056,68.1901,68.5797
0.0,64.8353,0.0,14.639,68.1901,65.1901,68.8137,68.1901,69.9478
0.0,62.9271,0.0,14.5276,68.1901,65.1901,66.9055,68.1901,61.0909
0.0,64.2952,0.0,14.5853,68.1901,65.1901,68.0036,68.1901,68.4897
0.0,64.2952,0.0,14.4149,68.1901,65.1901,68.0036,68.1901,68.4897
0.0,64.2952,0.0,14.3005,68.1901,65.1901,68.0036,68.1901,68.4897
0.0,64.2952,0.0,14.1862,68.1901,65.1901,68.0036,68.1901,68.4897
0.0,64.2952,0.0,14.1241,68.1901,65.1901,68.0036,68.1901,69.5878
0.0,64.2952,0.0,14.0528,68.1901,65.1901,68.7597,68.1901,69.5878
0.0,64.2952,0.0,13.9854,68.1901,65.1901,68.7597,68.1901,67.2115
0.0,64.2952,0.0,,68.1901,65.1901,67.6076,68.1901,68.0396
0.0,65.1053,0.0,,68.1901,65.1901,68.2916,68.1901,69.9478
0.0,65.1053,0.0,,68.1901,65.1901,68.2916,68.1901,69.9478
0.0,63.7372,0.0,,68.1901,65.1901,67.3735,68.1901,63.5572
0.0,63.7372,0.0,,68.1901,65.1901,67.3735,68.1901,68.6697
0.0,63.7372,0.0,,68.1901,65.1901,67.3735,68.1901,68.6697
0.0,63.7372,0.0,,68.1901,65.1901,67.3735,68.1901,68.6697
0.0,63.7372,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,64.3852,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,64.3852,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,64.3852,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,64.3852,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,64.3852,0.0,11.8565,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,64.3852,0.0,13.3715,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,64.3852,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,64.3852,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,64.3852,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,64.3852,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,64.3852,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,64.3852,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,64.3852,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,64.3852,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,64.3852,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,63.6472,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,63.6472,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,63.6472,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,63.6472,0.0,,68.1901,65.1901,68.1656,68.1901,68.6697
0.0,62.7471,0.0,,68.1901,65.1901,67.3015,68.1901,57.4545
0.0,64.5653,0.0,,68.1901,65.1901,70.5059,69.2253,68.3996
0.0,63.1071,0.0,,70.3099,67.3099,69.2457,70.3099,57.2745
0.0,65.8434,0.0,,70.3099,67.3099,71.496,70.3099,61.829
0.0,63.3771,0.0,,70.3099,67.3099,69.3537,70.3099,54.9163
0.0,64.3852,0.0,,70.3099,67.3099,70.3978,70.3099,65.1953
0.0,64.3852,0.0,,70.3099,67.3099,70.3978,70.3099,59.9208
0.0,64.3852,0.0,,70.3099,67.3099,70.3978,70.3099,59.9208
0.0,64.3852,0.0,,70.3099,67.3099,70.3978,70.3099,59.9208
0.0,64.3852,0.0,13.3715,70.3099,67.3099,70.3978,70.3099,61.0009
0.0,65.4834,0.0,13.3715,70.3099,67.3099,70.3978,70.3099,62.5491
0.0,65.4834,0.0,14.3071,70.3099,67.3099,70.3978,70.3099,61.1989
0.0,65.4834,0.0,14.6476,70.3099,67.3099,70.3978,70.3099,60.3708
0.0,65.4834,0.0,15.5905,70.3099,67.3099,70.3978,70.3099,55.3663
0.0,65.4834,0.0,15.7722,70.3099,67.3099,70.3978,70.3099,55.3663
0.0,65.4834,0.0,16.6086,70.3099,67.3099,69.4437,70.3099,57.9226
0.0,65.4834,0.0,,70.3099,67.3099,70.4338,70.3099,56.0144
0.0,65.4834,0.0,,70.3099,67.3099,69.6058,70.3099,55.1863
0.0,65.4834,0.0,17.1144,70.3099,67.3099,69.6058,70.3099,56.7345
0.0,67.0315,0.0,,70.3099,67.3099,71.784,70.3099,57.4545
0.0,66.2934,0.0,,68.5845,65.5845,70.0378,68.5845,55.0063
0.0,65.4834,0.0,,68.5845,65.5845,70.0378,68.5845,55.0063
0.0,64.4753,0.0,,68.5845,65.5845,68.6157,68.5845,54.0162
0.0,63.7372,0.0,,68.5845,65.5845,67.6616,68.5845,54.0162
0.0,63.7372,0.0,,68.5845,65.5845,67.6616,68.5845,59.7408
0.0,64.7453,0.0,18.1607,68.5845,65.5845,68.7237,68.5845,59.7408
0.0,64.7453,0.0,18.3658,68.5845,65.5845,68.7237,68.5845,59.7408
0.0,64.7453,0.0,18.8272,68.5845,65.5845,68.7237,68.5845,59.7408
0.0,64.7453,0.0,18.6145,68.5845,65.5845,68.7237,68.5845,59.7408
0.0,64.7453,0.0,18.4108,68.5845,65.5845,68.7237,68.5845,63.1071
0.0,65.5734,0.0,18.6643,68.5845,65.5845,68.7237,68.5845,63.1071
0.0,65.5734,0.0,18.8545,68.5845,65.5845,68.7237,68.5845,56.1044
0.0,64.8353,0.0,18.746,68.5845,65.5845,68.7237,68.5845,56.1044
0.0,64.8353,0.0,18.746,68.5845,65.5845,68.7237,68.5845,56.1044
0.0,64.8353,0.0,18.4442,68.5845,65.5845,68.7237,68.5845,56.1044
0.0,64.8353,0.0,18.734,68.5845,65.5845,68.0036,68.5845,55.3663
0.0,64.8353,0.0,18.734,68.5845,65.5845,68.0036,68.5845,59.0927
0.0,64.8353,0.0,18.8463,68.5845,65.5845,69.1557,68.5845,62.5491
0.0,64.8353,0.0,18.3423,68.5845,65.5845,69.1557,68.5845,57.2745
0.0,64.8353,0.0,18.4054,68.5845,65.5845,67.6976,68.5845,58.4626
0.0,65.8434,0.0,18.3118,68.5845,65.5845,69.2457,68.5845,64.8353
0.0,64.1152,0.0,17.9839,68.5845,65.5845,67.1755,68.5845,58.6427
0.0,65.7534,0.0,17.9944,68.5845,65.5845,68.7597,68.5845,66.6715
0.0,64.9253,0.0,17.8644,68.5845,65.5845,67.7696,68.5845,59.7408
0.0,64.9253,0.0,17.9672,68.5845,65.5845,67.7696,68.5845,68.3996
0.0,64.9253,0.0,17.606,68.5845,65.5845,67.7696,68.5845,58.9127
0.0,64.9253,0.0,15.6159,68.5845,65.5845,68.5617,68.5845,70.1458
0.0,64.9253,0.0,,68.5845,65.5845,68.5617,68.5845,61.0909
0.0,64.9253,0.0,15.6159,68.5845,65.5845,68.5617,68.5845,69.4978
0.0,65.9334,0.0,,68.5845,65.5845,68.5617,68.5845,70.6859
0.0,64.2052,0.0,,68.5845,65.5845,67.5716,68.5845,62.189
0.0,65.1953,0.0,,68.5845,65.5845,68.3636,68.5845,69.8578
0.0,65.1953,0.0,15.6159,68.5845,65.5845,68.3636,68.5845,70.5959
0.0,64.4753,0.0,15.2778,68.5845,65.5845,68.3636,68.5845,63.2871
0.0,64.4753,0.0,15.2236,68.5845,65.5845,68.3636,68.5845,69.5878
0.0,65.3933,0.0,15.0502,68.5845,65.5845,68.3636,68.5845,69.5878
0.0,65.3933,0.0,14.9272,68.5845,65.5845,68.3636,68.5845,70.5959
0.0,65.3933,0.0,14.802,68.5845,65.5845,68.3636,68.5845,66.0234
0.0,64.4753,0.0,14.8573,68.5845,65.5845,68.3636,68.5845,69.2277
0.0,64.4753,0.0,14.5952,68.5845,65.5845,68.3636,68.5845,69.2277
0.0,65.2853,0.0,14.3345,68.5845,65.5845,68.3636,68.5845,70.2358
0.0,63.6472,0.0,14.0689,68.5845,65.5845,67.2115,68.5845,62.099
0.0,64.3852,0.0,13.7347,68.5845,65.5845,67.2115,68.5845,69.1377
0.0,64.3852,0.0,13.7347,68.5845,65.5845,68.0936,68.5845,69.1377
0.0,64.3852,0.0,13.5439,68.5845,65.5845,68.0936,68.5845,69.1377
0.0,64.3852,0.0,13.5869,68.5845,65.5845,68.0936,68.5845,69.1377
0.0,64.3852,0.0,13.3305,68.5845,65.5845,68.0936,68.5845,69.1377
0.0,64.3852,0.0,13.1623,68.5845,65.5845,68.0936,68.5845,69.1377
0.0,64.3852,0.0,12.6255,68.5845,65.5845,68.0936,68.5845,69.1377
0.0,65.2853,0.0,12.6255,68.5845,65.5845,68.0936,68.5845,70.0558
0.0,65.2853,0.0,12.6611,68.5845,65.5845,68.0936,68.5845,70.0558
0.0,65.2853,0.0,12.3382,68.5845,65.5845,68.0936,68.5845,65.4834
0.0,63.5572,0.0,12.2733,68.5845,65.5845,67.0135,68.5845,68.0396
0.0,63.5572,0.0,12.1422,68.5845,65.5845,67.0135,68.5845,68.0396
0.0,63.5572,0.0,12.1422,68.5845,65.5845,67.0135,68.5845,68.0396
0.0,63.5572,0.0,12.011,68.5845,65.5845,67.0135,68.5845,68.0396
0.0,63.5572,0.0,,68.5845,65.5845,67.0135,68.5845,68.0396
0.0,63.5572,0.0,,68.5845,65.5845,67.0135,68.5845,68.0396
0.0,63.5572,0.0,,68.5845,65.5845,67.0135,68.5845,68.0396
0.0,63.5572,0.0,,68.5845,65.5845,67.0135,68.5845,68.0396
0.0,63.5572,0.0,,68.5845,65.5845,67.0135,68.5845,67.1215
0.0,63.5572,0.0,,68.5845,65.5845,67.0135,68.5845,67.1215
0.0,63.5572,0.0,,68.5845,65.5845,67.0135,68.5845,67.1215
0.0,62.8371,0.0,,68.5845,65.5845,67.0135,68.5845,67.1215
0.0,62.8371,0.0,,68.5845,65.5845,66.2754,68.5845,67.1215
0.0,62.8371,0.0,,68.5845,65.5845,66.2754,68.5845,67.1215
0.0,62.8371,0.0,,68.5845,65.5845,66.2754,68.5845,67.1215
0.0,62.8371,0.0,,68.5845,65.5845,66.2754,68.5845,67.1215
0.0,62.8371,0.0,,68.5845,65.5845,66.2754,68.5845,67.1215
0.0,62.8371,0.0,,68.5845,65.5845,66.2754,68.5845,67.1215
0.0,62.8371,0.0,,68.5845,65.5845,66.2754,68.5845,67.1215
0.0,62.8371,0.0,,68.5845,65.5845,66.2754,68.5845,67.1215
0.0,63.6472,0.0,,68.5845,65.5845,66.2754,68.5845,67.9496
0.0,62.9271,0.0,,68.5845,65.5845,66.2754,68.5845,67.9496
0.0,62.9271,0.0,,68.5845,65.5845,67.2115,68.5845,67.9496
0.0,63.9172,0.0,,68.5845,65.5845,68.1296,68.5845,67.9496
0.0,65.4834,0.0,,68.5845,65.5845,71.4599,68.5845,59.1827
0.0,62.5491,0.0,,68.5845,65.5845,68.9217,68.5845,53.8362
0.0,62.5491,0.0,,67.8451,64.8451,68.9217,67.8451,53.8362
74.435,67.3015,0.0,,74.7465,71.7465,74.1242,74.7465,71.4239
0.0,67.3015,0.0,,74.7465,71.7465,74.1242,74.7465,72.342
0.0,67.3015,5.0,,74.7465,71.7465,72.6121,74.7465,72.342
0.0,67.3015,5.0,,74.7465,71.7465,71.4599,74.7465,71.514
1.89,67.3015,5.0,,74.7465,71.7465,71.4599,74.7465,71.514
1.89,67.3015,5.0,,74.7465,71.7465,71.4599,74.7465,71.514
33.18,67.3015,5.0,,74.7465,71.7465,71.4599,74.7465,71.514
