HeatOutputPercent,MixedAirTemp,OutdoorAirEnthalpyReference,SpacePressSetpoint,SpacePressActive,SpaceRelativeHumidityActive,SpaceTemp,SpaceTempSetpointActive,SupplyAirPress,SupplyAirTemp,SupplyAirTempSetpoint
27.73,66.1134,25.1213,0.05,0.0329,52.5149,67.7336,61.371,2.4368,57.0045,57.0
78.415,66.1134,23.5534,0.05,0.0329,49.3716,69.1557,61.371,2.3404,56.3744,57.0
100.0,66.1134,23.0284,0.05,0.0329,51.0195,68.2916,61.371,2.3163,57.7246,57.0
31.62,66.1134,22.8874,0.05,0.0315,52.5149,67.3735,61.371,2.4328,57.0945,57.0
46.34,66.1134,22.7464,0.05,0.0326,46.8692,69.8398,61.371,2.3444,57.0945,57.0
100.0,65.1053,22.5033,0.05,0.0312,53.3389,67.5356,61.371,2.2882,57.0945,57.0
38.66,65.1053,22.9527,0.05,0.0341,51.3552,67.5356,61.371,2.4247,57.0945,57.0
34.8,66.5635,22.8097,0.05,0.0333,47.388,69.4798,61.371,2.3766,57.0945,57.0
100.0,65.5734,22.8097,0.05,0.0333,49.9514,68.4897,61.371,2.3163,57.0945,57.0
28.525,65.5734,22.8097,0.05,0.0333,51.7215,67.3375,61.371,2.4167,56.3744,57.0
49.45,66.6715,22.7679,0.05,0.0304,47.0218,69.5158,61.371,2.3324,57.1845,57.0
100.0,65.8434,22.7679,0.05,0.0323,49.0359,68.4897,61.371,2.3204,57.1845,57.0
30.625,65.8434,22.4523,0.05,0.0339,50.989,67.3735,61.371,2.4207,56.2844,57.0
41.04,65.8434,22.3093,0.05,0.0332,46.9302,69.2457,61.371,2.3605,57.1845,57.0
100.0,65.8434,21.9267,0.05,0.0332,49.0969,68.4176,61.371,2.3163,58.2826,57.0
38.88,65.8434,21.9267,0.05,0.0323,50.1345,67.6976,61.371,2.4047,58.2826,57.0
35.37,66.5635,22.1664,0.05,0.0306,45.8316,69.9118,61.371,2.3645,57.0045,57.0
100.0,65.1053,22.552,0.05,0.033,50.1956,68.1296,61.371,2.2882,57.0045,57.0
38.045,65.8434,22.6959,0.05,0.0416,51.4468,68.1296,61.371,2.4127,57.0045,57.0
22.32,67.0315,22.6959,0.05,0.0504,47.8152,69.3177,61.371,2.3685,57.0045,57.0
100.0,66.2934,22.6959,0.05,0.0541,50.4092,69.3177,61.371,2.2923,57.0045,57.0
31.64,66.2934,22.6959,0.05,0.0532,52.2097,67.6616,61.371,2.4328,58.1026,57.0
26.705,67.6616,22.1664,0.05,0.0449,46.4114,70.0378,61.371,2.3685,56.6445,57.0
89.915,66.1134,22.1664,0.05,0.0579,53.3084,67.2115,61.371,2.3605,56.6445,57.0
0.0,67.3915,22.408,0.05,0.0568,50.5618,68.7597,61.371,2.4047,56.6445,57.0
87.79,67.3915,22.552,0.05,0.0568,49.0969,68.7597,61.371,2.3043,56.6445,57.0
31.395,67.3915,22.6959,0.05,0.0582,53.0032,67.6076,61.371,2.4287,56.6445,57.0
1.71,69.3177,22.6959,0.05,0.0512,49.6157,69.4077,61.371,2.4047,56.6445,57.0
84.445,68.2196,22.6959,0.05,0.0468,54.6816,67.4995,61.371,2.3605,56.6445,57.0
25.87,68.2196,22.6959,0.05,0.0579,47.8762,67.4995,61.371,2.4849,53.5662,54.0
40.065,70.4158,22.6959,0.05,0.0573,44.7329,69.7138,61.371,2.4006,54.2862,54.0
100.0,69.1377,25.5239,0.05,0.0573,50.3787,67.6976,61.371,2.4047,54.2862,54.0
11.835,70.1458,26.9103,0.05,0.0582,48.8528,67.6976,61.371,2.501,54.2862,54.0
57.075,70.1458,27.5669,0.05,0.0567,45.4654,69.8038,61.371,2.3685,54.2862,54.0
92.325,70.1458,28.6614,0.05,0.0567,52.3013,67.2115,61.371,2.4849,54.2862,54.0
0.0,71.604,28.8841,0.05,0.0561,49.9514,68.8137,61.371,2.497,55.4563,54.0
81.11,70.6859,29.6778,0.05,0.0545,54.407,67.9676,61.371,2.4368,55.4563,54.0
41.625,70.6859,29.7438,0.05,0.0565,49.28,67.9676,61.371,2.5291,54.6463,54.0
0.0,72.342,30.2193,0.05,0.0606,46.6861,69.5158,61.371,2.4809,54.6463,54.0
95.875,70.9559,30.3257,0.05,0.0524,53.583,67.6976,61.371,2.4408,56.0144,54.0
0.0,72.072,30.6257,0.05,0.0466,53.583,68.9577,61.371,2.4849,57.3645,54.0
100.0,70.6859,30.3002,0.05,0.0474,50.4092,67.4995,61.371,2.4006,52.7381,54.0
9.37,71.604,30.8079,0.05,0.0535,48.2119,67.4995,61.371,2.5251,53.9262,54.0
62.595,72.5221,31.2102,0.05,0.0509,47.0218,69.5518,61.371,2.3926,55.3663,54.0
31.43,71.3339,30.5506,0.05,0.0509,53.9797,67.8596,61.371,2.497,56.7345,54.0
0.0,72.5221,30.983,0.05,0.0413,48.3035,69.7498,61.371,2.4448,55.0963,54.0
100.0,70.6859,31.0835,0.05,0.033,49.7988,67.6616,61.371,2.4127,54.1062,54.0
0.0,71.604,30.7283,0.05,0.0445,48.5171,67.6616,61.371,2.497,54.1062,54.0
80.15,71.604,30.9264,0.05,0.0449,48.5171,69.4077,61.371,2.3725,55.6364,54.0
0.0,71.604,30.5654,0.05,0.0391,53.8882,68.0576,61.371,2.493,56.8245,54.0
97.125,71.604,30.5682,0.05,0.0434,46.2588,69.1197,61.371,2.3645,53.9262,54.0
70.95,71.604,30.2042,0.05,0.0284,50.3787,67.0675,61.371,2.489,53.9262,54.0
16.605,71.604,29.8402,0.05,0.0326,46.6555,68.7597,61.371,2.4568,53.9262,54.0
93.92,71.604,30.0222,0.05,0.0358,46.6555,68.7597,61.371,2.3324,55.0963,54.0
58.225,71.604,29.6582,0.05,0.0336,50.2871,67.0675,61.371,2.4568,53.2781,54.0
20.8,72.5221,28.5796,0.05,0.0356,42.5052,69.8398,61.371,2.4087,54.5563,54.0
100.0,71.3339,28.6468,0.05,0.0277,45.2212,68.2916,61.371,2.3324,53.4762,54.0
31.44,71.3339,28.5334,0.05,0.0277,45.2212,67.4635,61.371,2.4167,53.4762,54.0
44.82,72.162,27.6406,0.05,0.0362,39.667,69.4077,61.371,2.3645,54.1962,54.0
100.0,71.0639,27.7097,0.05,0.0349,40.1553,68.5257,61.371,2.2923,54.1962,54.0
68.975,69.9478,27.1934,0.05,0.0329,41.3455,66.9055,61.371,2.4047,54.1962,54.0
28.14,71.3339,27.1934,0.05,0.0364,37.5003,69.1557,61.371,2.3685,54.1962,54.0
100.0,70.5959,27.0441,0.05,0.0377,39.0567,69.1557,61.371,2.2842,54.1962,54.0
100.0,69.2277,26.6645,0.05,0.0365,43.1766,67.1755,61.371,2.2842,54.1962,54.0
33.535,69.2277,26.7758,0.05,0.0332,40.7046,67.9676,61.371,2.3605,54.1962,54.0
66.26,69.2277,26.5832,0.05,0.0332,38.5379,69.6058,61.371,2.2682,54.1962,54.0
100.0,68.1296,25.8737,0.05,0.0356,41.4676,68.2916,61.371,2.2882,55.2763,54.0
69.59,68.1296,25.8383,0.05,0.0356,44.2447,67.0135,61.371,2.4047,55.2763,54.0
37.6,68.1296,25.6166,0.05,0.0335,39.7891,69.4437,61.371,2.3645,54.1962,54.0
100.0,68.1296,25.204,0.05,0.0318,41.7422,69.4437,61.371,2.2923,53.5662,54.0
100.0,66.2934,24.7826,0.05,0.0381,46.0452,67.3015,61.371,2.3043,53.5662,54.0
32.78,67.5716,24.6027,0.05,0.0381,44.4278,68.1296,61.371,2.4087,54.7363,54.0
75.185,67.5716,24.481,0.05,0.0339,42.3221,69.1197,61.371,2.3083,53.7462,54.0
100.0,66.4734,24.481,0.05,0.0326,44.4278,68.3276,61.371,2.3204,53.7462,54.0
59.665,66.4734,24.1617,0.05,0.0336,45.8926,67.3375,61.371,2.4207,53.7462,54.0
60.29,66.4734,24.0923,0.05,0.0344,42.2,69.2457,61.371,2.3324,53.7462,54.0
100.0,66.4734,23.602,0.05,0.0374,44.1531,69.2457,61.371,2.3284,53.7462,54.0
77.245,66.4734,23.3378,0.05,0.0347,47.0523,66.8695,61.371,2.4287,54.2862,54.0
54.37,66.4734,23.2526,0.05,0.0339,42.9934,69.3177,61.371,2.3565,54.2862,54.0
100.0,66.4734,23.2526,0.05,0.0333,45.0381,68.4897,61.371,2.3244,53.6562,54.0
97.195,65.1053,22.7867,0.05,0.0327,48.334,66.7435,61.371,2.3926,53.6562,54.0
45.32,66.6715,22.7867,0.05,0.0304,42.261,69.3537,61.371,2.3725,53.6562,54.0
100.0,65.6634,22.628,0.05,0.0332,45.1602,68.5257,61.371,2.3163,54.1962,54.0
88.99,65.6634,22.3598,0.05,0.0332,46.4724,67.1395,61.371,2.3806,53.5662,54.0
38.36,66.5635,21.9926,0.05,0.0332,42.0169,69.6058,61.371,2.4006,53.5662,54.0
100.0,65.4834,21.9926,0.05,0.0332,45.0381,68.2556,61.371,2.3123,54.2862,54.0
86.905,65.4834,21.0563,0.05,0.0312,47.0218,67.1395,61.371,2.3926,54.2862,54.0
43.6,66.2034,21.2497,0.05,0.0329,42.5967,69.3537,61.371,2.3806,54.2862,54.0
100.0,65.2853,21.1423,0.05,0.0335,44.1531,68.4536,61.371,2.3083,54.2862,54.0
100.0,64.0072,21.1423,0.05,0.0339,46.4114,67.1755,61.371,2.3725,53.4762,54.0
45.185,65.1053,20.8702,0.05,0.0339,42.4136,68.4897,61.371,2.3966,55.0963,54.0
84.74,64.8353,20.7341,0.05,0.0316,40.3384,69.0117,61.2097,2.3364,53.0981,54.0
100.0,64.0072,20.3041,0.05,0.0342,41.8338,67.9676,61.2097,2.3043,54.6463,54.0
30.155,64.0072,20.169,0.05,0.0349,40.4605,67.9676,61.2097,2.4047,54.6463,54.0
97.855,64.0072,19.6109,0.05,0.0336,38.6294,69.0477,61.2097,2.3043,54.6463,54.0
100.0,62.9271,19.2593,0.05,0.0336,41.8643,67.0675,61.2097,2.3364,53.0981,54.0
53.28,64.0072,18.7934,0.05,0.0347,37.2867,69.0837,61.2097,2.3364,53.0981,54.0
100.0,64.0072,18.5937,0.05,0.0347,37.2867,69.0837,61.2097,2.3123,53.0981,54.0
100.0,62.5491,18.4805,0.05,0.0347,39.2093,67.0135,61.2097,2.3364,53.0981,54.0
54.095,63.7372,18.2699,0.05,0.0339,34.5096,69.4077,61.2097,2.2802,53.0981,54.0
100.0,63.7372,18.1428,0.05,0.0329,35.1504,69.4077,61.2097,2.2762,53.0981,54.0
100.0,62.369,17.9347,0.05,0.0364,37.012,67.3735,61.2097,2.2963,53.0981,54.0
60.63,62.369,17.6726,0.05,0.0344,35.5472,67.3735,61.2097,2.3806,53.0981,54.0
71.165,63.7372,17.6045,0.05,0.0349,32.7701,69.3177,61.2097,2.2762,55.0063,54.0
100.0,62.9271,17.4685,0.05,0.0349,33.9603,68.1656,61.2097,2.3003,54.1062,54.0
71.425,62.9271,17.2648,0.05,0.0326,37.0425,67.3015,61.2097,2.3846,53.3681,54.0
78.325,62.9271,16.9946,0.05,0.0356,31.9766,69.4437,61.2097,2.2682,53.3681,54.0
100.0,62.9271,16.9922,0.05,0.0342,35.0284,67.9676,61.2097,2.2762,53.3681,54.0
29.95,64.3852,16.7201,0.05,0.0342,34.296,68.9217,61.2097,2.3645,54.4662,54.0
100.0,63.6472,16.5092,0.05,0.0352,34.296,68.9217,61.2097,2.2963,53.1881,54.0
100.0,62.8371,16.1078,0.05,0.0352,36.6153,67.2115,61.2097,2.2963,53.7462,54.0
38.385,63.7372,16.1665,0.05,0.0327,31.7325,69.5158,61.2097,2.3324,55.0963,54.0
100.0,63.0171,16.284,0.05,0.0358,33.0142,68.4176,61.2097,2.2963,54.1962,54.0
62.65,63.0171,16.5014,0.05,0.0353,34.418,67.1755,61.2097,2.3806,52.468,54.0
90.935,63.0171,16.5014,0.05,0.0368,30.7559,69.1197,61.2097,2.2882,54.1962,54.0
100.0,62.279,16.3036,0.05,0.035,33.2278,67.5356,61.2097,2.2923,54.1962,54.0
56.81,63.2871,16.1665,0.05,0.0344,31.7935,67.5356,61.2097,2.3525,55.2763,54.0
83.23,63.2871,16.3036,0.05,0.033,29.932,69.2097,61.2097,2.2802,54.6463,54.0
100.0,63.2871,16.6462,0.05,0.0336,31.4273,67.8596,61.2097,2.2842,54.6463,54.0
72.31,63.2871,16.7201,0.05,0.0336,31.4273,67.8596,61.2097,2.3685,53.8362,54.0
70.97,64.8353,16.8562,0.05,0.0347,28.9249,69.4437,61.2097,2.2722,53.0981,54.0
100.0,64.8353,16.9922,0.05,0.0327,31.0916,68.1296,61.2097,2.2842,54.3762,54.0
88.195,64.8353,22.3076,0.05,0.0335,33.3499,67.2115,61.2097,2.3204,54.3762,54.0
37.605,66.2934,,0.05,0.0347,30.5118,69.3177,61.2097,2.3725,54.3762,54.0
99.09,66.2934,,0.05,0.0358,31.3358,69.3177,61.2097,2.2682,52.8281,54.0
99.09,65.4834,,0.05,0.0358,35.242,66.9055,61.2097,2.3324,54.5563,54.0
36.51,66.9415,,0.05,0.0349,32.8311,68.4536,61.2097,2.3725,54.5563,54.0
81.29,67.6616,,0.05,0.0373,31.702,69.4077,61.2097,2.2842,53.1881,54.0
100.0,67.6616,,0.05,0.0347,36.0049,67.3375,61.2097,2.2882,55.8344,54.0
15.59,68.4897,,0.05,0.0353,33.2278,68.8137,61.2097,2.3766,52.9181,54.0
99.09,68.4897,,0.05,0.0345,32.587,68.8137,61.2097,2.3083,53.8362,54.0
99.09,68.4897,,0.05,0.0345,35.6082,66.9055,61.2097,2.2882,55.0063,54.0
23.315,69.9478,,0.05,0.0345,31.3968,68.6157,61.2097,2.3725,53.1881,54.0
81.085,70.6859,22.3076,0.05,0.0352,29.993,69.3177,61.2097,2.2682,55.1863,54.0
100.0,69.9478,23.1702,0.05,0.0352,31.3968,68.0036,61.2097,2.2882,52.6481,54.0
65.04,69.9478,23.4077,0.05,0.0352,32.2818,67.2115,61.2097,2.3725,55.2763,54.0
21.9,71.4239,23.699,0.05,0.0345,28.7113,69.4437,61.2097,2.3645,53.2781,54.0
100.0,70.6859,24.3384,0.05,0.0352,29.9625,68.5257,61.2097,2.2842,54.6463,54.0
91.015,70.6859,24.48,0.05,0.0352,32.3123,67.2115,61.2097,2.3284,53.5662,54.0
25.87,71.694,24.5647,0.05,0.0352,30.7864,68.4536,61.2097,2.3605,53.5662,54.0
75.68,71.694,24.8141,0.05,0.0358,28.8638,69.6058,61.2097,2.2882,55.0063,54.0
100.0,69.8578,24.778,0.05,0.0364,33.0753,67.1035,61.2097,2.2882,52.7381,54.0
38.1,70.8659,25.2794,0.05,0.0353,31.3968,68.0036,61.2097,2.3605,55.6364,54.0
62.785,71.874,25.1005,0.05,0.0332,28.8333,69.7138,61.2097,2.2802,52.6481,54.0
100.0,69.7678,24.7312,0.05,0.0344,32.4954,67.3375,61.2097,2.3204,55.1863,54.0
46.65,69.7678,24.7312,0.05,0.0344,32.4954,67.3375,61.2097,2.3605,52.378,54.0
36.885,70.9559,24.4674,0.05,0.0336,29.4437,69.2457,61.2097,2.3244,55.1863,54.0
85.71,70.9559,24.4674,0.05,0.0353,29.4437,69.2457,61.2097,2.2601,53.6562,54.0
100.0,69.3177,24.209,0.05,0.0347,31.2137,67.8596,61.2097,2.2802,55.1863,54.0
21.04,69.3177,24.1509,0.05,0.0347,30.7254,67.8596,61.2097,2.3645,52.288,54.0
74.225,70.3258,,0.05,0.0353,28.9859,69.2457,61.2097,2.2521,55.0963,54.0
100.0,70.3258,,0.05,0.0338,29.7794,69.2457,61.2097,2.2762,52.288,54.0
47.95,69.1377,,0.05,0.033,33.1363,67.2115,61.2097,2.3525,55.6364,54.0
51.845,69.9478,,0.05,0.0359,30.2371,69.4077,61.2097,2.3204,52.468,54.0
100.0,69.2277,,0.05,0.0352,32.0987,69.4077,61.2097,2.2722,55.7264,54.0
100.0,68.0396,,0.05,0.0352,35.4251,67.2115,61.2097,2.2601,52.9181,54.0
16.975,68.7597,,0.05,0.0341,32.9227,69.1197,61.2097,2.3685,53.8362,54.0
96.505,68.7597,,0.05,0.0341,31.7325,69.1197,61.2097,2.2722,55.2763,54.0
100.0,67.5716,,0.05,0.0309,33.0142,67.6976,61.2097,2.2601,53.1881,54.0
49.83,67.5716,,0.05,0.033,32.4039,67.6976,61.2097,2.3725,53.1881,54.0
58.085,68.8497,,0.05,0.0323,30.2677,69.6778,61.2097,2.3043,53.1881,54.0
100.0,66.9415,,0.05,0.0349,35.242,67.6616,61.2097,2.2561,55.8344,54.0
22.41,67.7516,,0.05,0.033,33.5941,68.4897,61.2097,2.3806,52.6481,54.0
98.4,67.7516,,0.05,0.033,33.5941,68.4897,61.2097,2.2923,53.9262,54.0
100.0,65.4834,,0.05,0.0345,39.5145,67.0675,61.2097,2.3043,55.3663,54.0
38.985,66.5635,,0.05,0.0341,38.0801,68.9577,61.2097,2.3565,54.4662,54.0
100.0,65.1953,22.1228,0.05,0.0277,39.5145,68.9577,61.2097,2.3324,53.6562,54.0
39.715,65.1953,21.7852,0.05,0.0349,37.1341,68.9577,61.2097,2.3725,54.2862,54.0
100.0,65.1953,21.1861,0.05,0.0349,37.1341,68.9577,61.2097,2.3123,52.6481,54.0
96.0,63.5572,21.0264,0.05,0.0385,41.1929,66.6715,61.2097,2.3444,53.6562,54.0
65.845,65.1953,20.4038,0.05,0.037,36.2491,69.2457,61.2097,2.2762,55.4563,54.0
100.0,64.3852,20.3907,0.05,0.0384,38.6294,68.1656,61.2097,2.3123,55.4563,54.0
69.985,64.3852,20.0339,0.05,0.035,39.545,67.4635,61.2097,2.3926,53.0981,54.0
58.46,65.1953,19.9177,0.05,0.0321,36.7679,69.2457,61.2097,2.3083,53.8362,54.0
100.0,65.1953,19.6455,0.05,0.0315,36.7679,69.2457,61.2097,2.2882,54.9163,54.0
100.0,64.1152,19.5095,0.05,0.0297,39.667,67.1755,61.2097,2.3204,52.9181,54.0
46.155,65.1053,19.5244,0.05,0.0316,36.8594,68.6157,61.2097,2.3806,52.9181,54.0
100.0,65.1053,19.6073,0.05,0.0326,37.4698,68.6157,61.2097,2.3284,52.9181,54.0
100.0,65.1053,19.0551,0.05,0.031,36.6458,68.6157,61.2097,2.3284,52.9181,54.0
48.83,65.1053,19.0551,0.05,0.031,35.181,69.3537,61.2097,2.3444,54.4662,54.0
100.0,64.0072,18.848,0.05,0.0353,36.2186,68.4536,61.2097,2.3043,53.2781,54.0
100.0,63.2871,18.848,0.05,0.0333,38.3548,66.9775,61.2097,2.3404,54.1962,54.0
56.67,64.9253,18.4964,0.05,0.032,33.8992,69.4077,61.2097,2.3284,54.1962,54.0
100.0,63.8272,18.4339,0.05,0.032,36.0965,68.1656,61.2097,2.3003,54.9163,54.0
71.765,63.8272,18.4389,0.05,0.0333,37.7139,67.3015,61.2097,2.3966,54.9163,54.0
45.955,64.7453,18.4389,0.05,0.0333,35.303,68.6877,61.2097,2.3766,53.4762,54.0
100.0,64.7453,18.4389,0.05,0.0316,34.9368,68.6877,61.2097,2.3043,52.8281,54.0
100.0,63.0171,18.2999,0.05,0.031,37.3477,67.1755,61.2097,2.2963,53.5662,54.0
48.515,64.0072,17.8127,0.05,0.0316,33.3804,68.9577,61.2097,2.3766,54.1962,54.0
100.0,64.0072,17.8133,0.05,0.0323,33.3804,68.9577,61.2097,2.3163,53.4762,54.0
100.0,62.189,17.263,0.05,0.0309,35.6387,66.5815,61.2097,2.3404,53.4762,54.0
61.875,63.9172,17.1259,0.05,0.0301,30.4813,69.4077,61.2097,2.2842,53.4762,54.0
100.0,62.8371,17.0574,0.05,0.0338,31.3358,68.3276,61.2097,2.2842,53.4762,54.0
98.82,61.919,16.584,0.05,0.0338,32.0377,67.1755,61.2097,2.3083,53.4762,54.0
47.755,63.3771,16.049,0.05,0.0338,27.0328,69.6418,61.2097,2.3404,52.7381,54.0
100.0,62.5491,16.049,0.05,0.0292,27.9178,68.5257,61.2097,2.2842,52.7381,54.0
50.455,62.5491,15.655,0.05,0.0303,27.9178,67.7336,61.2097,2.3806,52.7381,54.0
74.79,62.5491,15.5209,0.05,0.0309,24.9576,69.2817,61.2097,2.2842,53.7462,54.0
100.0,62.5491,14.9616,0.05,0.0309,24.9576,68.4536,61.2097,2.2882,54.9163,54.0
38.12,62.5491,14.8961,0.05,0.0304,24.4693,68.4536,61.2097,2.3846,54.9163,54.0
87.105,62.5491,14.9479,0.05,0.0304,22.974,69.2457,61.2097,2.2923,54.2862,54.0
100.0,62.5491,14.8158,0.05,0.032,23.5233,68.4897,61.2097,2.2963,54.2862,54.0
35.335,62.5491,14.5026,0.05,0.0333,23.2486,68.4897,61.2097,2.3766,54.9163,54.0
100.0,62.5491,14.3715,0.05,0.0333,21.6922,68.4897,61.2097,2.2882,54.9163,54.0
100.0,60.9109,14.2585,0.05,0.0326,23.3707,67.2115,61.2097,2.3043,54.9163,54.0
39.16,62.279,14.1284,0.05,0.0339,20.7767,68.6517,61.2097,2.3806,54.9163,54.0
98.545,62.279,13.8681,0.05,0.0327,19.9833,68.6517,61.2097,2.2882,54.9163,54.0
100.0,61.3789,13.7814,0.05,0.0321,21.5091,68.6517,61.2097,2.3043,53.8362,54.0
45.72,61.3789,13.7588,0.05,0.0347,21.8143,67.8956,61.2097,2.3806,53.8362,54.0
92.455,62.009,13.7588,0.05,0.0324,20.4715,69.0117,61.2097,2.2842,53.8362,54.0
99.99,60.7309,13.6687,0.05,0.0332,21.8753,67.6976,61.2097,2.3043,53.1881,54.0
50.255,61.829,13.6687,0.05,0.0326,20.441,68.9217,61.2097,2.3444,54.8263,54.0
100.0,61.829,13.4024,0.05,0.032,20.1358,68.9217,61.2097,2.2923,54.8263,54.0
100.0,60.3708,13.3624,0.05,0.0336,20.9598,67.1755,61.2097,2.3083,54.8263,54.0
55.225,61.4689,13.0101,0.05,0.0355,17.5419,68.3636,61.2097,2.3444,53.6562,54.0
81.0,61.4689,12.8443,0.05,0.0355,16.016,69.1197,61.2097,2.2963,53.0981,54.0
100.0,61.4689,12.7692,0.05,0.0342,16.016,69.1197,61.2097,2.2923,53.0981,54.0
88.555,61.4689,12.644,0.05,0.0358,17.0841,67.6976,61.2097,2.3083,53.0981,54.0
42.215,62.8371,12.644,0.05,0.0358,15.0394,69.6058,61.2097,2.3404,53.0981,54.0
100.0,62.8371,12.644,0.05,0.0362,15.8329,68.5617,61.2097,2.2923,53.0981,54.0
53.675,62.8371,12.7317,0.05,0.0362,16.5958,67.4095,61.2097,2.3846,53.0981,54.0
69.335,63.9172,12.9571,0.05,0.0355,14.6122,69.4437,61.2097,2.2842,55.3663,54.0
100.0,63.9172,13.1255,0.05,0.0355,14.9479,68.2916,61.2097,2.2963,53.5662,54.0
97.405,62.7471,13.372,0.05,0.0355,16.3822,67.0675,61.2097,2.3003,55.0963,54.0
40.52,64.1152,13.6641,0.05,0.0374,13.9713,68.8137,61.2097,2.3846,52.8281,54.0
100.0,64.1152,13.737,0.05,0.0364,13.6966,68.8137,61.2097,2.2882,52.8281,54.0
100.0,63.2871,13.8856,0.05,0.0364,15.4972,67.0675,61.2097,2.3003,53.3681,54.0
53.74,64.8353,14.1765,0.05,0.0341,14.0629,68.3636,61.2097,2.3806,53.3681,54.0
84.195,64.8353,14.5255,0.05,0.0361,13.2999,69.4437,61.2097,2.2963,53.3681,54.0
100.0,64.8353,14.7586,0.05,0.0338,14.7037,67.3735,61.2097,2.3043,53.3681,54.0
33.515,64.8353,14.9833,0.05,0.0359,14.7037,67.3735,61.2097,2.3766,52.468,54.0
57.95,65.9334,15.2155,0.05,0.0355,13.0863,69.4437,61.2097,2.3404,53.1881,54.0
100.0,65.9334,15.4935,0.05,0.0362,13.6051,69.4437,61.2097,2.2882,54.8263,54.0
100.0,64.4753,15.2876,0.05,0.0368,15.7718,66.6715,61.2097,2.3404,54.8263,54.0
35.085,66.0234,15.9904,0.05,0.0356,13.7577,68.1656,61.2097,2.3685,53.2781,54.0
76.005,66.0234,15.9606,0.05,0.0352,12.9032,69.2817,61.2097,2.2963,54.1062,54.0
100.0,66.0234,16.3065,0.05,0.0361,13.9103,67.6076,61.2097,2.2963,55.0963,54.0
43.215,66.0234,16.446,0.05,0.0355,14.0934,67.6076,61.2097,2.3886,53.8362,54.0
69.625,67.0315,17.2029,0.05,0.0355,11.652,69.4798,61.2097,2.2882,53.8362,54.0
100.0,66.2034,16.7658,0.05,0.0355,13.5441,68.0936,61.2097,2.2762,55.0063,54.0
70.185,66.2034,17.4132,0.05,0.0332,15.1615,66.9055,61.2097,2.3886,52.7381,54.0
46.84,67.3915,17.4334,0.05,0.0326,11.713,69.5518,61.2097,2.3605,52.7381,54.0
100.0,66.2034,17.2378,0.05,0.0358,12.2623,68.4897,61.2097,2.2722,52.7381,54.0
100.0,66.2034,17.3403,0.05,0.0364,13.5135,67.3375,61.2097,2.3043,55.6364,54.0
48.95,66.2034,17.5337,0.05,0.0353,13.361,67.3375,61.2097,2.3846,53.7462,54.0
64.59,67.6616,17.4429,0.05,0.0361,12.4759,69.6058,61.2097,2.2882,53.7462,54.0
100.0,66.2934,17.9903,0.05,0.0367,13.0558,68.4897,61.2097,2.2963,53.7462,54.0
35.885,66.2934,17.896,0.05,0.0352,12.8116,68.4897,61.2097,2.3966,53.7462,54.0
72.445,66.2934,17.8091,0.05,0.0347,11.5909,69.2457,61.2097,2.3043,53.7462,54.0
100.0,66.2934,18.0582,0.05,0.0359,12.4759,68.0036,61.2097,2.2842,54.4662,54.0
79.515,66.2934,17.7182,0.05,0.0376,12.7506,67.2115,61.2097,2.3846,52.5581,54.0
33.24,66.2934,17.7139,0.05,0.0355,10.9806,69.2457,61.2097,2.3565,53.9262,54.0
100.0,66.2934,17.2363,0.05,0.0355,11.2858,69.2457,61.2097,2.2722,53.9262,54.0
100.0,64.8353,17.2329,0.05,0.0362,12.2318,67.1395,61.2097,2.2923,54.7363,54.0
48.075,65.5734,17.0865,0.05,0.0353,10.9501,67.1395,61.2097,2.3806,55.3663,54.0
63.205,65.5734,16.8913,0.05,0.0365,10.004,69.3537,61.2097,2.3003,52.8281,54.0
100.0,64.7453,16.8219,0.05,0.035,10.9501,68.5617,61.2097,2.2842,54.1062,54.0
100.0,63.2871,16.6228,0.05,0.0338,13.5441,66.7435,61.2097,2.2923,54.1062,54.0
52.355,64.8353,16.52,0.05,0.0355,11.5909,69.1197,61.2097,2.3364,54.9163,54.0
99.13,64.1152,16.3703,0.05,0.0368,12.3234,69.1197,61.2097,2.2642,54.2862,54.0
99.13,63.1071,15.9745,0.05,0.0368,14.0629,67.8056,61.2097,2.3163,53.2781,54.0
56.625,63.1071,15.9623,0.05,0.0368,14.6122,67.8056,61.2097,2.3806,52.7381,54.0
79.015,63.1071,15.5473,0.05,0.0342,14.1239,69.1197,61.2097,2.2963,55.2763,54.0
100.0,62.459,15.5303,0.05,0.0365,14.9173,67.8056,61.2097,2.2842,53.6562,54.0
76.025,62.459,15.1404,0.05,0.0365,15.8024,67.8056,61.2097,2.3725,53.6562,54.0
52.525,63.7372,15.014,0.05,0.0365,12.3234,69.7138,61.2097,2.3244,53.6562,54.0
100.0,62.369,14.9667,0.05,0.0365,12.598,68.4897,61.2097,2.2842,52.6481,54.0
100.0,62.369,14.7951,0.05,0.0379,13.2389,67.6616,61.2097,2.2882,54.9163,54.0
32.86,63.4671,14.7951,0.05,0.037,11.713,69.2817,61.2097,2.3645,54.0162,54.0
100.0,63.4671,14.7951,0.05,0.0347,12.2623,69.2817,61.2097,2.2802,54.0162,54.0
100.0,61.919,14.7951,0.05,0.0341,13.8492,67.9676,61.2097,2.2923,52.8281,54.0
38.765,62.6571,14.7504,0.05,0.0361,13.8492,67.9676,61.2097,2.3766,52.8281,54.0
83.935,62.6571,14.639,0.05,0.0361,12.7506,69.2457,61.2097,2.2842,53.8362,54.0
